Plot_ID,Tree_species,Species_code,Species,Origin,Site_index,Stand_age,Height,DBH,Tree_density,Growing_stock,AGB,Temp_annual,Precip_annual,CEC_Soil
5338,Pinus sylvestris,pisy,pine,Natural,7,45,13.9,14,2337,232,118.93,8.212499961256981,546,16.5
5339,Pinus sylvestris,pisy,pine,Natural,7,50,15.2,16,1838,258,130.17,8.212499961256981,546,16.5
5340,Pinus sylvestris,pisy,pine,Natural,7,60,17.5,19.9,1223,302,151.65,8.212499961256981,546,16.5
5341,Pinus sylvestris,pisy,pine,Natural,7,70,19.4,23.6,878,339,171.99,8.212499961256981,546,16.5
5342,Pinus sylvestris,pisy,pine,Natural,7,80,21.2,27.2,665,368,189.51000000000002,8.212499961256981,546,16.5
5343,Pinus sylvestris,pisy,pine,Natural,7,90,22.7,30.6,527,391,208.6,8.212499961256981,546,16.5
5344,Pinus sylvestris,pisy,pine,Natural,7,100,23.9,33.7,363,408,221.28000000000003,8.212499961256981,546,16.5
5345,Pinus sylvestris,pisy,pine,Natural,7,20,7,5.5,12395,113,68.08,8.212499961256981,546,16.5
5346,Pinus sylvestris,pisy,pine,Natural,7,20,7,5.6,11138,105,63.56,8.212499961256981,546,16.5
5347,Pinus sylvestris,pisy,pine,Natural,7,20,7,5.6,10285,97,58.65,8.212499961256981,546,16.5
5348,Pinus sylvestris,pisy,pine,Natural,7,20,7,5.7,9098,89,53.98,8.212499961256981,546,16.5
5349,Pinus sylvestris,pisy,pine,Natural,7,20,8,6.4,9658,133,79.17,8.212499961256981,546,16.5
5350,Pinus sylvestris,pisy,pine,Natural,7,20,8,6.4,8975,124,73.65,8.212499961256981,546,16.5
5351,Pinus sylvestris,pisy,pine,Natural,7,20,8,6.5,8012,114,67.96,8.212499961256981,546,16.5
5352,Pinus sylvestris,pisy,pine,Natural,7,20,8,6.5,7349,104,62.029999999999994,8.212499961256981,546,16.5
5353,Pinus sylvestris,pisy,pine,Natural,7,20,9,7.2,8157,158,92.56,8.212499961256981,546,16.5
5354,Pinus sylvestris,pisy,pine,Natural,7,20,9,7.3,7351,147,86.22,8.212499961256981,546,16.5
5355,Pinus sylvestris,pisy,pine,Natural,7,20,9,7.3,6778,136,79.74000000000001,8.212499961256981,546,16.5
5356,Pinus sylvestris,pisy,pine,Natural,7,20,9,7.4,6070,124,72.94999999999999,8.212499961256981,546,16.5
5357,Pinus sylvestris,pisy,pine,Natural,7,20,10,8.1,6932,186,107.76999999999998,8.212499961256981,546,16.5
5358,Pinus sylvestris,pisy,pine,Natural,7,20,10,8.2,6288,173,100.41,8.212499961256981,546,16.5
5359,Pinus sylvestris,pisy,pine,Natural,7,20,10,8.2,5795,160,92.77999999999999,8.212499961256981,546,16.5
5360,Pinus sylvestris,pisy,pine,Natural,7,20,10,8.3,5175,146,85,8.212499961256981,546,16.5
5361,Pinus sylvestris,pisy,pine,Planted,8,18,5.4,5.9,8730,64,43.6,9.516666742662588,751,22
5363,Fagus sylvatica,fasy,beech,Natural,8,57,14.6,8.6,3620,155,133.29000000000002,7.625000037252903,1029,25
5364,Fagus sylvatica,fasy,beech,Natural,8,59,15.4,9.2,3620,189,154.66,7.625000037252903,1029,25
5366,Fagus sylvatica,fasy,beech,Natural,8,61,16.2,9.5,3620,221,167.69,7.625000037252903,1029,25
5367,Fagus sylvatica,fasy,beech,Natural,7,62,16.5,10.8,2680,230,167.98999999999998,7.625000037252903,1029,25
5371,Fagus sylvatica,fasy,beech,Natural,7,67,18.3,12.2,2400,304,198.67,7.625000037252903,1029,25
5372,Fagus sylvatica,fasy,beech,Natural,8,78,19.8,13.9,1190,219,142.86999999999998,7.625000037252903,1029,25
5373,Fagus sylvatica,fasy,beech,Natural,7,80,20.4,14.5,1190,244,158.79,7.625000037252903,1029,25
5375,Fagus sylvatica,fasy,beech,Natural,8,82,20.8,14.9,1190,262,168.16,7.625000037252903,1029,25
5376,Fagus sylvatica,fasy,beech,Natural,7,83,21.1,15.6,1090,273,173.06,7.625000037252903,1029,25
5379,Fagus sylvatica,fasy,beech,Natural,7,88,22.5,16.5,1070,321,198.46000000000004,7.625000037252903,1029,25
5380,Fagus sylvatica,fasy,beech,Natural,7,120,25.4,33.2,245,355,257.64000000000004,7.625000037252903,1029,25
5381,Fagus sylvatica,fasy,beech,Natural,7,121,25.8,33.6,245,370,265.09000000000003,7.625000037252903,1029,25
5382,Fagus sylvatica,fasy,beech,Natural,7,122,26.2,34.1,244,387,274.38,7.625000037252903,1029,25
5383,Fagus sylvatica,fasy,beech,Natural,7,123,26.6,34.5,243,402,282.79,7.625000037252903,1029,25
5384,Fagus sylvatica,fasy,beech,Natural,7,124,26.9,34.7,241,408,284.26,7.625000037252903,1029,25
5385,Fagus sylvatica,fasy,beech,Natural,7,125,27.2,35.1,241,421,292.37,7.625000037252903,1029,25
5386,Fagus sylvatica,fasy,beech,Natural,7,126,27.4,35.4,239,428,297.62,7.625000037252903,1029,25
5388,Fagus sylvatica,fasy,beech,Natural,7,130,28,36.7,230,447,314.36,7.625000037252903,1029,25
5389,Fagus sylvatica,fasy,beech,Natural,6,113,31,37.6,312,538,360.19,8.64583334326744,687,21.5
5390,Fagus sylvatica,fasy,beech,Natural,6,116,31.4,39.9,283,555,372.77,8.64583334326744,687,21.5
5391,Fagus sylvatica,fasy,beech,Natural,6,113,31.1,38.8,254,469,315.81,8.64583334326744,687,21.5
5392,Fagus sylvatica,fasy,beech,Natural,6,116,31.5,40.3,242,488,330.56,8.64583334326744,687,21.5
5393,Fagus sylvatica,fasy,beech,Natural,6,98,30,33.5,404,537,336.10999999999996,8.64583334326744,687,21.5
5394,Fagus sylvatica,fasy,beech,Natural,5,101,30.3,35.1,375,551,347.08000000000004,8.64583334326744,687,21.5
5395,Fagus sylvatica,fasy,beech,Natural,6,98,28.6,29.6,492,480,306.09999999999997,8.64583334326744,687,21.5
5396,Fagus sylvatica,fasy,beech,Natural,6,101,29.2,32.3,417,495,315.57000000000005,8.64583334326744,687,21.5
5397,Fagus sylvatica,fasy,beech,Natural,8,120,24,33.6,372,394,272.2,5.650000010927518,1155,29
5423,Picea abies,piab,spruce,Natural,7,76,20,22.9,735,417,194.1,8.400000012169281,860,28.5
5424,Picea abies,piab,spruce,Natural,5,31,15,14.5,2285,204.8,113,6.6791667093833285,1074,19
5490,Fagus sylvatica,fasy,beech,Natural,8,8,1.7,1,510000,24,18.900000000000002,8.433333360900482,635,16.5
5494,Fagus sylvatica,fasy,beech,Natural,6,88,28.6,31.3,370,262,215.70000000000002,7.841666633884112,667,20.5
5495,Fagus sylvatica,fasy,beech,Natural,7,118,26.3,40.5,400,471,330.99999999999994,8.033333295335373,588,18
5544,Pinus sylvestris,pisy,pine,Natural,9,80,15.3,18.6,1916,304,192.6,10.01250002377977,727,21
5545,Pinus sylvestris,pisy,pine,Planted,7,50,15,26,581,233,152.1,11.608333284656206,464,13
5546,Pinus sylvestris,pisy,pine,Planted,7,50,15,25.5,581,240,152.1,13.93333331743876,1733,14
5547,Quercus robur,quro,oak,Natural,10,110,16,28,580,338,238.29999999999998,9.908333374808231,917,22.5
5565,Fagus sylvatica,fasy,beech,Natural,6,50,18,17,526,178,134.16,11.608333284656206,464,13
5566,Fagus sylvatica,fasy,beech,Natural,6,50,17.5,25,523,260,197.67000000000002,11.608333284656206,464,13
5567,Fagus sylvatica,fasy,beech,Natural,5,50,21,25,523,174,132.7,11.608333284656206,464,13
5568,Picea abies,piab,spruce,Natural,4,38,20.9,20.3,1197,345.4,165.3,13.35416658471028,474,28.5
5592,Fagus sylvatica,fasy,beech,Natural,9,104,18,21.2,885,291.3,208.8,9.83750006556511,836,27.5
5593,Fagus sylvatica,fasy,beech,Natural,7,102,24.9,34,325,488,321.47999999999996,11.162500058611235,1219,24.5
5595,Fagus sylvatica,fasy,beech,Natural,10,60,10.3,12.1,3590,170,147,5.733333293348551,846,31.5
5598,Pinus sylvestris,pisy,pine,Natural,7,21,6.6,7,6050,114,49.73,2.629166572044293,291,27.5
5599,Pinus sylvestris,pisy,pine,Planted,9,20,3.3,3.3,12286,31,17.099999999999998,2.629166572044293,291,27.5
5600,Pinus sylvestris,pisy,pine,Planted,11,42,4.9,2.5,56333,120,62.71,2.629166572044293,291,27.5
5601,Pinus sylvestris,pisy,pine,Planted,9,42,8.8,5.2,19136,252,113.30000000000001,2.629166572044293,291,27.5
5602,Pinus sylvestris,pisy,pine,Planted,9,13,2.7,1.7,82400,63,34.82,2.629166572044293,291,27.5
5603,Pinus sylvestris,pisy,pine,Planted,9,20,2.8,3,44430,126,60.68,2.629166572044293,291,27.5
5604,Pinus sylvestris,pisy,pine,Planted,9,20,4.3,3.6,19760,68,38.22,2.629166572044293,291,27.5
5605,Pinus sylvestris,pisy,pine,Planted,8,22,5.6,3.3,43810,142,68.87,2.629166572044293,291,27.5
5606,Pinus sylvestris,pisy,pine,Planted,9,32,7.6,5.1,19910,196,88.25999999999999,2.629166572044293,291,27.5
5607,Pinus sylvestris,pisy,pine,Planted,8,110,21.4,22,1350,427,223.43,2.629166572044293,291,27.5
5608,Pinus sylvestris,pisy,pine,Planted,7,40,12.8,8.3,9621,376,164.61999999999998,2.629166572044293,291,27.5
5609,Pinus sylvestris,pisy,pine,Planted,7,40,13.8,12.6,3197,248,101.05,2.629166572044293,291,27.5
5610,Pinus sylvestris,pisy,pine,Planted,6,40,14.7,15.2,2049,268,121.65,2.629166572044293,291,27.5
5611,Pinus sylvestris,pisy,pine,Planted,5,40,17.8,17,2271,432,177.68,2.629166572044293,291,27.5
5612,Pinus sylvestris,pisy,pine,Planted,9,27,5.7,3.2,37700,113,55.94,2.1541666885217032,320,30
5613,Pinus sylvestris,pisy,pine,Planted,8,25,6.8,4.3,19300,123,55.73,2.1541666885217032,320,30
5614,Pinus sylvestris,pisy,pine,Planted,8,31,7.8,4,26200,163,78.94999999999999,2.1541666885217032,320,30
5615,Pinus sylvestris,pisy,pine,Planted,8,35,10.4,7.7,9120,255,108.67000000000002,2.1541666885217032,320,30
5616,Pinus sylvestris,pisy,pine,Planted,8,54,15.3,12.8,2390,232,106.07000000000001,2.1541666885217032,320,30
5617,Pinus sylvestris,pisy,pine,Planted,8,65,14.8,13.3,2140,202,88.31,2.1541666885217032,320,30
5618,Pinus sylvestris,pisy,pine,Planted,9,68,14.3,11.6,3950,315,125.17,2.1541666885217032,320,30
5619,Pinus sylvestris,pisy,pine,Planted,8,102,23,27,530,327,156.4,2.1541666885217032,320,30
5620,Pinus sylvestris,pisy,pine,Planted,8,101,21,26.4,400,227,93.80000000000001,2.1541666885217032,320,30
5621,Pinus sylvestris,pisy,pine,Planted,8,104,22,26.8,520,292,131.6,2.1541666885217032,320,30
5622,Pinus sylvestris,pisy,pine,Planted,8,106,20.5,20,1210,440,187.47,2.1541666885217032,320,30
5623,Pinus sylvestris,pisy,pine,Planted,8,31,9.5,6.9,12800,247,103.34,2.1541666885217032,320,30
5624,Pinus sylvestris,pisy,pine,Planted,7,35,11.8,9,6950,276,109.99,2.1541666885217032,320,30
5625,Pinus sylvestris,pisy,pine,Planted,6,70,21.6,22.4,870,339,148.4,2.1541666885217032,320,30
5626,Pinus sylvestris,pisy,pine,Planted,8,66,15,15.3,1550,235,128.9,1.5500001187125843,322,30.5
5627,Pinus sylvestris,pisy,pine,Planted,9,90,16.2,17.2,2220,262,123.4,1.5500001187125843,322,30.5
5628,Pinus sylvestris,pisy,pine,Planted,9,90,17.7,16.5,1330,258,125,1.5500001187125843,322,30.5
5629,Pinus sylvestris,pisy,pine,Planted,10,92,14,13.8,2470,256,117.4,1.5500001187125843,322,30.5
5630,Pinus sylvestris,pisy,pine,Planted,5,61,22.8,20.4,1580,413,174.8,1.5500001187125843,322,30.5
5631,Pinus sylvestris,pisy,pine,Planted,6,64,23.4,23.5,1060,469,179.79999999999998,1.5500001187125843,322,30.5
5632,Pinus sylvestris,pisy,pine,Planted,7,92,24,23.2,1110,533,260.5,1.5500001187125843,322,30.5
5633,Pinus sylvestris,pisy,pine,Planted,8,25,5.9,7.4,5860,89.9,46.87,1.3666666448116302,314,29
5634,Pinus sylvestris,pisy,pine,Planted,8,25,5.95,7.8,3710,62.5,35.04,1.3666666448116302,314,29
5635,Pinus sylvestris,pisy,pine,Planted,8,25,6.1,7.8,1850,31.7,20.63,1.3666666448116302,314,29
5636,Pinus sylvestris,pisy,pine,Planted,8,25,5.95,8.1,2580,45.5,27.89,1.3666666448116302,314,29
5637,Pinus sylvestris,pisy,pine,Planted,8,25,6,8.1,3000,52.9,29.380000000000003,1.3666666448116302,314,29
5638,Pinus sylvestris,pisy,pine,Planted,7,21,5.5,6.5,4240,48.5,28.24,1.3666666448116302,314,29
5639,Pinus sylvestris,pisy,pine,Planted,7,21,5.4,7,2680,32.8,20.48,1.3666666448116302,314,29
5640,Pinus sylvestris,pisy,pine,Planted,7,21,5.65,7.3,1270,18.1,15.149999999999999,1.3666666448116302,314,29
5641,Pinus sylvestris,pisy,pine,Planted,7,21,5.4,6.9,2420,29.4,18.900000000000002,1.3666666448116302,314,29
5642,Pinus sylvestris,pisy,pine,Planted,7,23,5.1,6.7,4420,50.2,28.78,1.3666666448116302,314,29
5643,Pinus sylvestris,pisy,pine,Planted,7,23,5.7,7.5,3220,46.7,27.5,1.3666666448116302,314,29
5644,Pinus sylvestris,pisy,pine,Planted,7,23,5.95,7.3,1440,18.5,15.549999999999999,1.3666666448116302,314,29
5645,Pinus sylvestris,pisy,pine,Planted,7,23,5.4,7,2880,35.4,21.58,1.3666666448116302,314,29
5649,Pinus sylvestris,pisy,pine,Planted,9,20,4.7,5.6,7600,49,26.240000000000002,2.8666664697229862,291,29
5650,Pinus sylvestris,pisy,pine,Planted,8,30,7.5,7.2,5902,94,50.81,2.8666664697229862,291,29
5651,Pinus sylvestris,pisy,pine,Planted,8,40,10.6,9,4375,144,78.08000000000001,2.8666664697229862,291,29
5652,Pinus sylvestris,pisy,pine,Planted,8,60,15.9,13.7,2190,231,128.04,2.8666664697229862,291,29
5653,Pinus sylvestris,pisy,pine,Planted,8,80,19.4,18.3,1323,304,170.14999999999998,2.8666664697229862,291,29
5654,Pinus sylvestris,pisy,pine,Planted,8,100,21.6,22.3,939,356,202.44,2.8666664697229862,291,29
5655,Pinus sylvestris,pisy,pine,Planted,8,120,22.8,25.7,730,397,226.65,2.8666664697229862,291,29
5656,Pinus sylvestris,pisy,pine,Planted,7,20,6.6,7.1,6500,86,44.77,2.8666664697229862,291,29
5657,Pinus sylvestris,pisy,pine,Planted,7,30,10.9,9.2,4848,162,84.86999999999999,2.8666664697229862,291,29
5658,Pinus sylvestris,pisy,pine,Planted,6,40,15.3,12,3168,241,127.15,2.8666664697229862,291,29
5659,Pinus sylvestris,pisy,pine,Planted,6,60,21.2,19.8,1341,357,193.64,2.8666664697229862,291,29
5660,Pinus sylvestris,pisy,pine,Planted,6,80,24.8,27.3,776,452,248.47000000000003,2.8666664697229862,291,29
5661,Pinus sylvestris,pisy,pine,Planted,6,100,27.2,32.9,572,532,296.39000000000004,2.8666664697229862,291,29
5662,Pinus sylvestris,pisy,pine,Planted,8,20,5.6,6.4,7031,67,35.35,2.8666664697229862,291,29
5663,Pinus sylvestris,pisy,pine,Planted,8,30,9.3,8.3,5259,129,68.96000000000001,2.8666664697229862,291,29
5664,Pinus sylvestris,pisy,pine,Planted,7,40,13,10.4,3764,194,103.71000000000001,2.8666664697229862,291,29
5665,Pinus sylvestris,pisy,pine,Planted,7,60,18.7,16.4,1735,295,162.16,2.8666664697229862,291,29
5666,Pinus sylvestris,pisy,pine,Planted,7,80,22.4,22.4,1015,380,211.26,2.8666664697229862,291,29
5667,Pinus sylvestris,pisy,pine,Planted,7,100,24.7,27.7,703,446,251.12,2.8666664697229862,291,29
5668,Pinus sylvestris,pisy,pine,Planted,7,120,26.2,31.8,553,497,282.03999999999996,2.8666664697229862,291,29
5669,Pinus sylvestris,pisy,pine,Planted,9,20,3.4,4.8,8888,24,12.809999999999999,2.8666664697229862,291,29
5670,Pinus sylvestris,pisy,pine,Planted,9,30,5.8,6.3,6645,64,35.07,2.8666664697229862,291,29
5671,Pinus sylvestris,pisy,pine,Planted,9,40,8.1,7.8,5041,101,55,2.8666664697229862,291,29
5672,Pinus sylvestris,pisy,pine,Planted,9,60,12.9,11.6,2679,174,97.34,2.8666664697229862,291,29
5673,Pinus sylvestris,pisy,pine,Planted,9,80,16.1,15.7,1593,241,135.46,2.8666664697229862,291,29
5674,Pinus sylvestris,pisy,pine,Planted,9,100,18,19,1130,277,158.37,2.8666664697229862,291,29
5675,Pinus sylvestris,pisy,pine,Planted,9,120,19.1,22,866,306,175.62,2.8666664697229862,291,29
5676,Pinus sylvestris,pisy,pine,Planted,10,20,2.6,4.2,9572,20,10.84,2.8666664697229862,291,29
5677,Pinus sylvestris,pisy,pine,Planted,10,30,4.5,5.6,7120,44,24.340000000000003,2.8666664697229862,291,29
5678,Pinus sylvestris,pisy,pine,Planted,10,40,6.4,6.9,5756,72,39.63,2.8666664697229862,291,29
5679,Pinus sylvestris,pisy,pine,Planted,10,60,10.2,10.2,3073,129,72.82000000000001,2.8666664697229862,291,29
5680,Pinus sylvestris,pisy,pine,Planted,10,80,13.2,13.7,1850,181,102.71000000000001,2.8666664697229862,291,29
5681,Pinus sylvestris,pisy,pine,Planted,10,100,14.9,16.7,1295,213,122.04,2.8666664697229862,291,29
5682,Pinus sylvestris,pisy,pine,Planted,10,120,15.8,19.3,986,231,133.12,2.8666664697229862,291,29
5683,Pinus sylvestris,pisy,pine,Planted,7,60,17.5,14.2,2247,291,161.39999999999998,2.8666664697229862,291,29
5684,Pinus sylvestris,pisy,pine,Planted,8,80,19.8,19.8,1215,333,186.4,2.8666664697229862,291,29
5688,Pinus sylvestris,pisy,pine,Planted,8,20,5,5,30853,21,16.4,2.4458333365619183,358,27.5
5689,Pinus sylvestris,pisy,pine,Planted,9,5,0.8,2,13415,2,3.67,2.629166572044293,291,27.5
5690,Pinus sylvestris,pisy,pine,Planted,8,11,2.8,3,10463,20,13.89,2.629166572044293,291,27.5
5691,Pinus sylvestris,pisy,pine,Planted,8,12,3.4,3.5,19266,51,36,2.629166572044293,291,27.5
5692,Pinus sylvestris,pisy,pine,Planted,9,14,3.3,3.8,9730,31,25.880000000000003,2.629166572044293,291,27.5
5693,Pinus sylvestris,pisy,pine,Planted,8,15,3.7,4.1,8438,41,23.89,2.629166572044293,291,27.5
5694,Pinus sylvestris,pisy,pine,Planted,9,21,4.8,6.1,5180,47,27.72,2.629166572044293,291,27.5
5695,Pinus sylvestris,pisy,pine,Planted,8,21,5.5,7.7,3238,54,33.13,2.629166572044293,291,27.5
5696,Pinus sylvestris,pisy,pine,Planted,8,25,7.5,7,8637,149,67.66,2.629166572044293,291,27.5
5697,Pinus sylvestris,pisy,pine,Planted,8,9,2.6,2.5,11532,16,11.8,2.629166572044293,291,27.5
5698,Pinus sylvestris,pisy,pine,Planted,7,13,4.3,4.4,9203,44,26.64,2.629166572044293,291,27.5
5699,Pinus sylvestris,pisy,pine,Planted,8,19,6.1,7.9,4446,88,50.63,2.629166572044293,291,27.5
5700,Pinus sylvestris,pisy,pine,Planted,7,20,7,7,6333,100,46.94,2.629166572044293,291,27.5
5701,Pinus sylvestris,pisy,pine,Planted,7,22,7.4,8.1,4860,130,60.95,2.629166572044293,291,27.5
5702,Pinus sylvestris,pisy,pine,Planted,7,50,16.4,16,1810,262,110.56,2.629166572044293,291,27.5
5703,Pinus sylvestris,pisy,pine,Planted,6,10,4,3.3,18875,50,27.18,2.629166572044293,291,27.5
5704,Pinus sylvestris,pisy,pine,Planted,5,19,9.5,9,7002,233,108,2.629166572044293,291,27.5
5705,Pinus sylvestris,pisy,pine,Planted,6,22,9.1,9.4,5212,172,77.37,2.629166572044293,291,27.5
5706,Pinus sylvestris,pisy,pine,Planted,6,22,10,12,2615,147,79.2,2.629166572044293,291,27.5
5707,Pinus sylvestris,pisy,pine,Planted,6,22,9,10.8,3846,182,86.4,2.629166572044293,291,27.5
5708,Pinus sylvestris,pisy,pine,Planted,6,22,9.2,9.6,4244,166,86.39999999999999,2.629166572044293,291,27.5
5709,Pinus sylvestris,pisy,pine,Planted,6,23,10.2,11,3826,220,110,2.629166572044293,291,27.5
5710,Pinus sylvestris,pisy,pine,Planted,5,24,11.4,10.5,5340,295,143.2,2.629166572044293,291,27.5
5711,Pinus sylvestris,pisy,pine,Planted,6,26,9.9,8.8,6085,192,82.44,2.629166572044293,291,27.5
5712,Pinus sylvestris,pisy,pine,Planted,8,13,3.4,3.8,9760,24,25.910000000000004,2.629166572044293,291,27.5
5713,Pinus sylvestris,pisy,pine,Planted,7,20,7.2,6.9,7540,115,52.879999999999995,2.629166572044293,291,27.5
5714,Pinus sylvestris,pisy,pine,Planted,7,28,9.6,9,6085,197,82.42999999999999,2.629166572044293,291,27.5
5715,Pinus sylvestris,pisy,pine,Planted,5,25,10.8,10.4,6340,285,143.1,2.629166572044293,291,27.5
5716,Pinus sylvestris,pisy,pine,Planted,7,26,9.2,8.7,8241,122,81.92,2.629166572044293,291,27.5
5717,Pinus sylvestris,pisy,pine,Planted,6,26,12,10.8,2200,133,65.92,2.629166572044293,291,27.5
5718,Pinus sylvestris,pisy,pine,Planted,6,10,4.7,5,6000,36,27,2.8666664697229862,291,29
5719,Pinus sylvestris,pisy,pine,Planted,5,15,7.6,7.2,4900,92,45.1,2.8666664697229862,291,29
5720,Betula spp,besp,birch,Natural,5,10,5.6,1.8,32110,30.4,22.72,1.6416666309038799,306,29
5721,Betula spp,besp,birch,Natural,6,27,9.8,7.5,43400,95,56.58,1.6416666309038799,306,29
5722,Betula spp,besp,birch,Natural,7,32,10,7.7,4111,102,60.6,1.6416666309038799,306,29
5723,Betula spp,besp,birch,Natural,7,35,11.7,6.2,3890,73.6,45.92,1.6416666309038799,306,29
5724,Betula spp,besp,birch,Natural,4,6,3.1,2,8610,6.8,5.78,1.6416666309038799,306,29
5725,Betula spp,besp,birch,Natural,5,10,5.5,3.2,7560,23.6,17.549999999999997,1.6416666309038799,306,29
5726,Betula spp,besp,birch,Natural,7,15,6.9,5,6932,56.2,35.12,1.6416666309038799,306,29
5727,Betula spp,besp,birch,Natural,8,17,7,5.2,6724,56.8,40.43,1.6416666309038799,306,29
5728,Betula spp,besp,birch,Natural,7,35,11.9,8.6,2873,110.2,69.31,1.6416666309038799,306,29
5729,Betula spp,besp,birch,Natural,6,23,9,4.4,13700,120,71.94,1.370833287636439,367,30.5
5730,Betula spp,besp,birch,Natural,7,11,5.3,3.4,8888,24,16.59,1.370833287636439,367,30.5
5731,Betula spp,besp,birch,Natural,6,12,7.2,4.4,8260,51,31.98,1.370833287636439,367,30.5
5732,Betula spp,besp,birch,Natural,7,19,9.3,5.5,10230,72,42.50000000000001,1.370833287636439,367,30.5
5733,Betula spp,besp,birch,Natural,7,22,10.7,7.3,4250,100,67.58000000000001,1.370833287636439,367,30.5
5734,Betula spp,besp,birch,Natural,6,24,14,9.3,3519,198,119.88,1.370833287636439,367,30.5
5736,Betula spp,besp,birch,Natural,5,35,17.6,12.7,2010,239,142.41000000000003,1.370833287636439,367,30.5
5738,Betula spp,besp,birch,Natural,5,36,16.5,11.7,1883,241,141.94,1.370833287636439,367,30.5
5739,Betula spp,besp,birch,Natural,7,36,12.7,9.1,2720,139,85.3,1.370833287636439,367,30.5
5740,Betula spp,besp,birch,Natural,7,49,18.3,14.2,1740,318,192.21,1.370833287636439,367,30.5
5741,Betula spp,besp,birch,Natural,7,61,20,20,550,163,100.27000000000001,1.370833287636439,367,30.5
5742,Betula spp,besp,birch,Natural,7,64,20.3,18.9,961,276,168.47,1.370833287636439,367,30.5
5743,Betula spp,besp,birch,Natural,7,65,19.5,20.1,630,182,117.51,1.370833287636439,367,30.5
5744,Betula spp,besp,birch,Natural,7,70,20,20,540,150,93.5,1.370833287636439,367,30.5
5745,Betula spp,besp,birch,Natural,7,71,21.6,19.2,750,269,168.57,1.370833287636439,367,30.5
5746,Betula spp,besp,birch,Natural,7,71,21.5,25,650,257,160.15,1.370833287636439,367,30.5
5747,Betula spp,besp,birch,Natural,8,73,19.5,19,640,125,85.84,1.370833287636439,367,30.5
5748,Betula spp,besp,birch,Natural,8,73,21.2,19.8,780,251,153.77,1.370833287636439,367,30.5
5749,Betula spp,besp,birch,Natural,8,74,19.3,21,540,164,106.38,1.370833287636439,367,30.5
5750,Betula spp,besp,birch,Natural,8,76,19.6,17,840,137,86.08,1.370833287636439,367,30.5
5751,Betula spp,besp,birch,Natural,8,86,19.7,29.2,340,193,125.97,1.370833287636439,367,30.5
5752,Betula spp,besp,birch,Natural,6,48,22.3,20.9,1026,308,150.57000000000002,1.370833287636439,367,30.5
5753,Betula spp,besp,birch,Natural,6,11,5.2,2.3,33080,50,32.11,2.1624999990065894,319,29
